customer_id,tenure_months,monthly_charges,total_charges,support_calls_30d,contract,payment_method,internet_service,churn
C040933,41,60.41,8808.48,4,month-to-month,bank_transfer,fiber,0
C040934,52,46.34,7337.09,1,month-to-month,boleto,none,0
C040935,19,143.45,7688.7,3,month-to-month,bank_transfer,fiber,0
C040936,16,56.61,5273.89,5,month-to-month,boleto,dsl,0
C040937,67,137.56,3693.7,3,month-to-month,boleto,dsl,1
C040938,69,42.13,6347.77,5,two-year,boleto,dsl,0
C040939,62,66.6,1466.51,5,two-year,credit_card,fiber,0
C040940,3,101.72,6231.46,2,month-to-month,boleto,none,0
C040941,40,138.55,5258.17,4,two-year,bank_transfer,none,1
C040942,53,79.97,1643.58,4,one-year,boleto,dsl,0
C040943,2,97.89,2926.25,4,month-to-month,credit_card,fiber,0
C040944,70,62.43,1747.01,1,one-year,credit_card,dsl,1
C040945,57,45.38,1380.99,2,two-year,credit_card,dsl,1
C040946,22,116.29,3538.7,3,one-year,pix,fiber,0
C040947,36,115.53,8254.58,2,one-year,credit_card,none,0
C040948,66,132.33,1739.34,0,one-year,pix,dsl,0
C040949,62,39.59,941.37,4,one-year,bank_transfer,none,0
C040950,60,27.62,8678.35,0,month-to-month,credit_card,fiber,1
C040951,71,101.28,4107.54,0,two-year,pix,fiber,0
C040952,54,83.54,2736.71,5,two-year,boleto,fiber,0
C040953,68,101.34,5610.58,5,two-year,pix,dsl,0
C040954,69,51.04,8082.43,4,month-to-month,boleto,dsl,0
C040955,1,127.33,7328.61,3,two-year,boleto,fiber,0
C040956,47,77.84,1972.0,3,month-to-month,credit_card,fiber,0
C040957,24,108.05,5397.51,3,month-to-month,pix,fiber,0
C040958,36,45.35,3835.27,5,one-year,pix,fiber,0
C040959,12,26.45,5713.11,3,month-to-month,pix,fiber,0
C040960,49,66.53,1104.97,2,month-to-month,bank_transfer,fiber,1
C040961,60,75.37,7531.82,4,two-year,credit_card,none,0
C040962,30,75.84,7315.76,0,two-year,pix,fiber,1
C040963,50,51.12,5509.19,0,two-year,bank_transfer,dsl,0
C040964,23,80.76,852.85,0,one-year,pix,dsl,0
C040965,54,85.75,8130.47,4,one-year,credit_card,dsl,0
C040966,6,57.23,6233.71,1,month-to-month,bank_transfer,fiber,0
C040967,64,63.16,2731.77,0,one-year,boleto,fiber,1
C040968,27,92.73,5715.36,1,month-to-month,boleto,fiber,0
C040969,36,25.82,4186.1,2,two-year,bank_transfer,fiber,1
C040970,58,25.37,5840.81,1,month-to-month,credit_card,dsl,1
C040971,2,76.23,5185.49,5,month-to-month,boleto,fiber,0
C040972,69,28.15,1936.93,3,one-year,credit_card,fiber,1
C040973,44,117.03,4142.71,1,month-to-month,bank_transfer,dsl,0
C040974,71,96.29,4854.11,4,month-to-month,credit_card,none,1
C040975,40,23.41,4232.69,4,month-to-month,bank_transfer,fiber,0
C040976,15,62.83,4878.04,4,two-year,credit_card,fiber,0
C040977,42,31.43,390.21,3,month-to-month,credit_card,dsl,1
C040978,41,137.81,8009.91,0,month-to-month,bank_transfer,dsl,0
C040979,67,60.4,3498.84,1,month-to-month,boleto,fiber,1
C040980,42,69.68,5974.8,5,month-to-month,bank_transfer,dsl,0
C040981,29,122.33,5258.55,5,one-year,bank_transfer,dsl,0
C040982,12,48.13,8215.16,3,one-year,credit_card,dsl,0
C040983,23,47.03,7640.91,1,month-to-month,bank_transfer,dsl,0
C040984,42,124.95,6936.08,4,one-year,pix,fiber,0
C040985,26,89.3,5089.51,4,one-year,pix,none,0
C040986,26,53.36,4630.52,3,month-to-month,boleto,none,0
C040987,1,40.51,3127.31,1,month-to-month,credit_card,dsl,1
C040988,68,122.9,3099.57,3,month-to-month,bank_transfer,fiber,0
C040989,61,46.51,1494.57,0,two-year,bank_transfer,fiber,0
C040990,18,83.85,3167.42,1,one-year,bank_transfer,dsl,0
C040991,10,44.71,7015.97,4,two-year,pix,dsl,0
C040992,60,68.84,5063.04,5,one-year,credit_card,none,0
C040993,61,30.91,4305.13,1,month-to-month,boleto,fiber,1
C040994,65,21.32,7486.99,1,month-to-month,bank_transfer,fiber,0
C040995,39,94.96,5998.15,4,month-to-month,credit_card,fiber,0
C040996,53,94.0,3816.52,4,one-year,credit_card,dsl,0
C040997,53,44.67,1452.66,1,month-to-month,boleto,fiber,1
C040998,15,45.66,8643.99,2,month-to-month,boleto,none,1
C040999,38,120.51,2073.43,2,month-to-month,bank_transfer,fiber,0
C041000,19,78.06,6694.69,3,month-to-month,credit_card,fiber,0
C041001,55,98.52,188.98,0,month-to-month,credit_card,fiber,0
C041002,70,56.38,7017.67,0,month-to-month,boleto,dsl,0
C041003,5,96.2,6394.27,3,month-to-month,boleto,dsl,1
C041004,5,74.37,5748.01,3,two-year,pix,fiber,1
C041005,19,55.66,2069.75,1,month-to-month,pix,dsl,0
C041006,8,91.98,8065.78,0,two-year,boleto,fiber,0
C041007,0,29.0,3191.83,0,month-to-month,boleto,fiber,1
C041008,71,36.47,2439.61,4,month-to-month,boleto,dsl,0
C041009,42,77.64,1289.02,5,month-to-month,credit_card,none,1
C041010,56,60.02,4972.01,3,one-year,bank_transfer,fiber,1
C041011,41,124.89,7028.18,0,one-year,pix,fiber,0
C041012,54,45.56,1671.41,1,one-year,credit_card,dsl,1
C041013,50,37.42,4410.64,4,one-year,pix,fiber,0
C041014,11,28.67,8047.21,4,two-year,bank_transfer,none,0
C041015,10,126.16,6541.03,2,month-to-month,bank_transfer,fiber,0
C041016,35,131.83,2231.93,5,month-to-month,boleto,dsl,0
C041017,27,137.15,3628.05,2,one-year,bank_transfer,dsl,0
C041018,61,135.31,986.43,0,two-year,pix,fiber,0
C041019,22,133.61,652.66,4,month-to-month,credit_card,fiber,0
C041020,24,146.73,6372.3,4,month-to-month,credit_card,dsl,0
C041021,38,71.77,983.54,4,month-to-month,credit_card,fiber,0
C041022,14,105.56,5890.7,5,month-to-month,bank_transfer,fiber,0
C041023,62,25.45,7889.31,0,month-to-month,pix,dsl,1
C041024,0,132.61,799.58,4,month-to-month,bank_transfer,fiber,0
C041025,61,38.87,1959.18,4,month-to-month,pix,dsl,0
C041026,45,108.65,393.83,2,month-to-month,bank_transfer,dsl,0
C041027,64,62.43,5609.64,2,month-to-month,credit_card,dsl,0
C041028,21,96.42,2407.84,1,month-to-month,credit_card,fiber,0
C041029,65,123.11,5261.41,2,one-year,pix,fiber,0
C041030,63,86.15,6825.12,3,month-to-month,credit_card,dsl,1
C041031,33,143.57,3309.49,4,two-year,credit_card,fiber,0
C041032,20,60.2,1424.56,0,two-year,boleto,fiber,0
C041033,14,92.84,668.72,0,month-to-month,credit_card,fiber,0
C041034,11,131.54,5312.26,5,one-year,boleto,none,0
C041035,42,91.7,584.83,2,month-to-month,bank_transfer,fiber,0
C041036,70,89.47,6220.82,1,two-year,bank_transfer,fiber,1
C041037,41,70.24,526.03,4,month-to-month,credit_card,fiber,0
C041038,70,121.11,2535.12,1,two-year,pix,fiber,0
C041039,55,66.69,7219.38,4,one-year,boleto,dsl,0
C041040,50,52.25,7216.32,1,month-to-month,bank_transfer,fiber,0
C041041,52,36.72,2560.21,1,one-year,boleto,dsl,0
C041042,67,75.57,4378.57,1,one-year,credit_card,fiber,0
C041043,62,57.17,5513.55,4,two-year,pix,dsl,0
C041044,11,148.65,5147.54,4,month-to-month,pix,dsl,0
C041045,42,99.44,7964.8,3,month-to-month,bank_transfer,none,0
C041046,33,149.03,4781.26,1,two-year,pix,dsl,0
C041047,64,110.39,5539.65,4,month-to-month,bank_transfer,fiber,0
C041048,14,130.19,6017.63,5,month-to-month,boleto,fiber,1
C041049,59,34.56,3464.14,1,month-to-month,pix,dsl,0
C041050,34,109.89,7559.52,4,month-to-month,boleto,dsl,0
C041051,68,35.4,1479.52,4,one-year,credit_card,fiber,0
C041052,57,39.04,6394.46,1,month-to-month,bank_transfer,fiber,0
C041053,25,30.06,1433.89,1,month-to-month,credit_card,fiber,0
C041054,61,101.09,2012.23,4,month-to-month,boleto,fiber,1
C041055,13,104.57,7161.71,0,two-year,bank_transfer,fiber,0
C041056,0,57.74,5744.08,5,month-to-month,bank_transfer,dsl,0
C041057,36,136.4,5633.64,0,month-to-month,credit_card,fiber,0
C041058,28,140.04,3245.78,3,two-year,pix,fiber,0
C041059,9,124.63,8521.7,2,two-year,credit_card,fiber,0
C041060,72,101.39,2906.72,4,one-year,credit_card,fiber,0
C041061,2,97.71,1412.72,3,one-year,bank_transfer,fiber,0
C041062,43,71.09,3027.48,1,one-year,credit_card,dsl,0
C041063,19,79.33,1332.75,5,one-year,pix,fiber,1
C041064,21,38.35,8815.54,4,one-year,bank_transfer,dsl,0
C041065,15,144.24,8324.1,2,month-to-month,boleto,dsl,0
C041066,28,96.61,6956.37,4,two-year,boleto,fiber,1
C041067,48,69.42,6570.11,5,month-to-month,pix,dsl,1
C041068,23,46.22,760.61,3,month-to-month,pix,dsl,1
C041069,52,72.88,3459.12,1,month-to-month,bank_transfer,fiber,1
C041070,32,41.82,2632.72,1,month-to-month,bank_transfer,fiber,0
C041071,57,123.75,776.2,0,month-to-month,credit_card,fiber,1
C041072,32,113.87,7573.14,2,one-year,boleto,fiber,1
C041073,26,117.04,8370.06,2,month-to-month,pix,fiber,0
C041074,37,108.99,6181.67,5,one-year,credit_card,dsl,1
C041075,50,136.23,1636.95,4,month-to-month,pix,fiber,0
C041076,33,43.69,7780.73,3,month-to-month,pix,none,0
C041077,66,88.21,6583.59,1,month-to-month,pix,fiber,0
C041078,37,100.2,757.86,4,two-year,pix,dsl,0
C041079,21,147.63,6223.22,2,one-year,boleto,none,0
C041080,2,67.14,753.89,0,two-year,pix,dsl,1
C041081,28,55.98,3113.98,5,month-to-month,pix,fiber,0
C041082,3,27.68,368.14,4,month-to-month,pix,dsl,1
C041083,2,146.12,6837.56,2,one-year,bank_transfer,dsl,0
C041084,27,52.95,5205.8,2,two-year,credit_card,fiber,0
C041085,21,34.46,4069.92,2,one-year,credit_card,fiber,0
C041086,64,136.58,7209.76,0,month-to-month,credit_card,none,0
C041087,53,141.09,7146.45,4,two-year,boleto,fiber,1
C041088,57,90.37,5381.68,0,two-year,credit_card,fiber,0
C041089,39,55.27,19.06,1,month-to-month,boleto,dsl,0
C041090,8,84.25,8958.67,3,month-to-month,boleto,fiber,0
C041091,62,34.46,8197.1,1,month-to-month,boleto,dsl,0
C041092,36,37.32,4280.54,1,two-year,credit_card,dsl,1
C041093,31,82.35,7842.14,2,month-to-month,pix,dsl,1
C041094,44,129.71,3141.27,2,month-to-month,boleto,dsl,0
C041095,11,38.77,1727.11,0,two-year,pix,none,0
C041096,35,103.71,3113.3,4,one-year,pix,fiber,0
C041097,44,63.3,7171.72,1,two-year,credit_card,fiber,0
C041098,50,27.27,389.69,1,one-year,pix,none,0
C041099,36,52.76,8147.6,4,month-to-month,boleto,fiber,0
C041100,72,28.99,8054.73,4,month-to-month,boleto,fiber,1
C041101,72,44.42,964.74,1,month-to-month,bank_transfer,fiber,0
C041102,7,59.67,3498.23,0,month-to-month,credit_card,none,0
C041103,6,42.56,7135.42,3,two-year,pix,dsl,0
C041104,37,72.51,8734.29,4,one-year,boleto,fiber,1
C041105,60,20.41,7344.46,1,month-to-month,pix,fiber,0
C041106,37,23.77,1431.89,0,month-to-month,boleto,dsl,1
C041107,15,119.49,2749.53,0,month-to-month,pix,dsl,0
C041108,41,121.0,3263.59,4,one-year,pix,none,1
C041109,68,69.84,2432.22,0,month-to-month,boleto,dsl,0
C041110,12,147.77,4440.04,4,month-to-month,boleto,fiber,0
C041111,32,55.51,5127.57,4,month-to-month,boleto,fiber,0
C041112,46,117.17,5674.08,5,month-to-month,pix,none,0
C041113,28,77.59,1162.16,1,month-to-month,bank_transfer,fiber,0
C041114,3,64.45,1012.82,5,one-year,pix,fiber,0
C041115,48,57.48,6673.61,4,month-to-month,credit_card,fiber,0
C041116,54,49.88,8671.23,4,two-year,boleto,dsl,0
C041117,47,106.15,4321.15,5,two-year,bank_transfer,fiber,1
C041118,48,23.86,7276.57,5,month-to-month,pix,dsl,0
C041119,47,137.61,961.48,2,month-to-month,pix,fiber,0
C041120,24,53.08,1958.23,1,two-year,boleto,fiber,0
C041121,1,82.55,8354.62,1,month-to-month,bank_transfer,fiber,1
C041122,72,70.79,7685.03,3,one-year,boleto,dsl,1
C041123,14,143.35,4029.53,1,month-to-month,bank_transfer,fiber,0
C041124,60,41.89,8864.27,1,two-year,boleto,dsl,1
C041125,39,67.48,7276.39,0,month-to-month,credit_card,fiber,0
C041126,39,106.02,4274.83,1,month-to-month,credit_card,dsl,0
C041127,1,56.73,1976.15,0,month-to-month,boleto,fiber,0
C041128,72,90.8,3586.29,5,one-year,credit_card,fiber,0
C041129,38,23.5,5032.01,4,two-year,bank_transfer,none,0
C041130,60,137.28,1557.29,3,two-year,boleto,fiber,1
C041131,56,129.0,1924.31,4,two-year,boleto,fiber,1
C041132,10,36.15,3743.74,5,month-to-month,pix,fiber,0
C041133,69,114.78,2375.54,2,month-to-month,boleto,dsl,0
C041134,43,27.96,3232.15,3,month-to-month,pix,dsl,1
C041135,13,139.94,8213.45,4,month-to-month,boleto,fiber,0
C041136,42,35.6,5982.52,3,month-to-month,credit_card,fiber,0
C041137,44,66.65,5872.92,4,month-to-month,credit_card,none,0
C041138,47,131.49,7243.23,4,one-year,pix,fiber,0
C041139,23,46.89,4950.36,3,two-year,pix,fiber,0
C041140,68,140.65,4479.87,1,month-to-month,bank_transfer,none,0
C041141,17,106.73,2027.12,1,two-year,boleto,fiber,0
C041142,35,81.72,8994.81,3,month-to-month,credit_card,dsl,0
C041143,61,35.92,6501.23,4,month-to-month,pix,none,0
C041144,5,105.37,6138.31,3,month-to-month,pix,fiber,0
C041145,29,96.54,3033.87,1,two-year,pix,none,1
C041146,34,74.9,1785.95,0,one-year,bank_transfer,dsl,1
C041147,56,72.46,6271.71,3,one-year,bank_transfer,none,0
C041148,57,96.59,3870.29,4,two-year,bank_transfer,none,0
C041149,58,73.46,5517.88,5,month-to-month,bank_transfer,fiber,0
C041150,26,108.82,1058.41,0,two-year,bank_transfer,fiber,0
C041151,35,76.7,7636.0,5,month-to-month,bank_transfer,fiber,0
C041152,1,147.36,6929.39,5,one-year,bank_transfer,fiber,0
C041153,60,92.03,7058.23,3,month-to-month,boleto,fiber,0
C041154,22,38.3,6810.54,1,month-to-month,credit_card,dsl,1
C041155,34,145.85,2055.4,2,month-to-month,boleto,fiber,0
C041156,49,148.13,174.58,1,month-to-month,boleto,fiber,0
C041157,56,149.09,5346.26,3,one-year,credit_card,fiber,0
C041158,6,59.73,4867.38,2,month-to-month,boleto,fiber,0
C041159,56,64.62,4515.51,5,month-to-month,pix,fiber,0
C041160,27,20.8,3759.63,3,two-year,bank_transfer,dsl,0
C041161,30,135.41,5492.43,2,month-to-month,bank_transfer,fiber,0
C041162,9,112.27,4855.66,0,two-year,pix,fiber,0
C041163,52,56.61,6796.78,4,month-to-month,pix,fiber,0
C041164,34,44.27,7792.29,3,one-year,credit_card,dsl,0
C041165,7,135.69,1568.67,3,two-year,credit_card,dsl,0
C041166,10,66.12,5121.2,3,one-year,boleto,fiber,0
C041167,52,93.19,4725.85,1,month-to-month,boleto,dsl,1
C041168,7,40.55,5390.93,4,month-to-month,pix,fiber,0
C041169,38,42.88,1607.01,0,two-year,pix,none,1
C041170,50,70.4,1724.01,4,month-to-month,credit_card,fiber,1
C041171,66,52.58,2846.24,2,month-to-month,pix,dsl,0
C041172,11,48.94,4310.88,3,one-year,credit_card,fiber,1
C041173,21,72.97,2866.52,5,two-year,boleto,dsl,0
C041174,11,47.21,3522.95,3,one-year,credit_card,fiber,0
C041175,64,142.75,878.39,1,month-to-month,boleto,fiber,0
C041176,43,95.9,4788.25,2,month-to-month,bank_transfer,dsl,0
C041177,71,25.68,1712.57,5,month-to-month,credit_card,dsl,0
C041178,3,48.63,7399.03,2,month-to-month,bank_transfer,fiber,0
C041179,51,78.33,4775.93,1,month-to-month,credit_card,fiber,1
C041180,2,75.93,2837.81,3,month-to-month,pix,dsl,1
C041181,7,109.35,2886.62,0,month-to-month,pix,dsl,0
C041182,31,120.44,1967.55,1,two-year,pix,fiber,0
C041183,26,94.14,3681.46,2,month-to-month,credit_card,fiber,1
C041184,26,66.33,7729.01,4,two-year,pix,fiber,0
C041185,4,44.39,4178.15,5,month-to-month,boleto,fiber,0
C041186,39,24.82,5688.87,3,month-to-month,boleto,fiber,0
C041187,24,27.83,7693.53,1,month-to-month,pix,none,0
C041188,72,73.36,5935.4,2,one-year,bank_transfer,fiber,0
C041189,57,20.18,596.06,0,month-to-month,boleto,fiber,0
C041190,31,64.01,3702.5,0,one-year,pix,none,0
C041191,55,20.99,1658.35,4,month-to-month,pix,fiber,0
C041192,42,131.94,3177.11,5,one-year,boleto,fiber,1
C041193,36,47.45,5559.5,2,two-year,boleto,fiber,1
C041194,67,106.27,1470.24,4,month-to-month,bank_transfer,dsl,0
C041195,42,135.97,3690.04,1,month-to-month,bank_transfer,dsl,1
C041196,35,135.64,5975.78,4,month-to-month,credit_card,dsl,1
C041197,41,126.96,4167.93,1,two-year,boleto,fiber,0
C041198,57,102.34,5936.53,4,month-to-month,bank_transfer,fiber,0
C041199,54,48.88,8936.08,2,month-to-month,pix,fiber,0
C041200,40,75.19,2643.12,5,month-to-month,credit_card,dsl,0
C041201,12,73.19,7739.64,0,one-year,credit_card,dsl,0
C041202,46,96.73,3516.13,4,two-year,bank_transfer,dsl,0
C041203,31,70.53,8490.38,1,month-to-month,boleto,none,0
C041204,68,32.07,7695.1,4,month-to-month,bank_transfer,fiber,0
C041205,66,25.64,6549.71,1,one-year,bank_transfer,fiber,0
C041206,0,72.9,5263.35,3,month-to-month,bank_transfer,fiber,0
C041207,72,133.19,3410.56,5,one-year,bank_transfer,fiber,0
C041208,65,111.68,3388.53,5,two-year,bank_transfer,fiber,0
C041209,66,59.74,6948.25,2,one-year,pix,dsl,0
C041210,36,141.55,3202.14,4,month-to-month,boleto,fiber,0
C041211,19,105.32,8377.65,4,month-to-month,pix,dsl,0
C041212,44,129.06,36.76,4,month-to-month,bank_transfer,fiber,0
C041213,64,127.14,7336.93,5,month-to-month,credit_card,fiber,1
C041214,32,100.88,6845.3,2,month-to-month,boleto,dsl,0
C041215,71,142.15,4613.49,2,one-year,boleto,fiber,0
C041216,19,78.49,7925.1,1,two-year,credit_card,fiber,1
C041217,62,122.12,383.13,5,month-to-month,boleto,fiber,0
C041218,4,46.49,4272.83,2,one-year,bank_transfer,dsl,0
C041219,61,142.49,90.05,0,two-year,bank_transfer,none,1
C041220,68,114.94,2153.27,0,month-to-month,pix,fiber,1
C041221,51,55.26,6960.63,5,month-to-month,pix,fiber,0
C041222,45,96.34,3462.58,1,month-to-month,boleto,fiber,0
C041223,30,22.87,3426.92,2,one-year,credit_card,fiber,0
C041224,63,88.46,3874.37,5,month-to-month,credit_card,fiber,0
C041225,9,118.97,6193.07,2,month-to-month,pix,fiber,0
C041226,21,67.43,5643.38,4,month-to-month,credit_card,fiber,0
C041227,9,116.13,7597.02,0,month-to-month,boleto,fiber,1
C041228,20,114.9,5684.0,3,month-to-month,pix,fiber,0
C041229,38,141.48,8343.09,3,one-year,credit_card,none,0
C041230,24,144.85,7452.26,0,month-to-month,bank_transfer,dsl,1
C041231,30,47.07,1579.82,0,one-year,bank_transfer,fiber,1
C041232,16,62.09,1845.95,0,two-year,pix,fiber,0
C041233,25,49.23,435.1,3,month-to-month,pix,fiber,1
C041234,36,70.6,7040.01,5,one-year,credit_card,fiber,1
C041235,15,25.13,3360.8,3,month-to-month,pix,dsl,0
C041236,68,82.56,7176.09,2,month-to-month,boleto,none,0
C041237,65,135.19,6415.76,1,one-year,pix,fiber,1
C041238,63,114.34,7586.96,5,month-to-month,bank_transfer,dsl,0
C041239,0,93.46,4431.75,2,month-to-month,credit_card,fiber,0
C041240,36,52.48,7343.54,3,two-year,boleto,fiber,0
C041241,58,52.08,8357.3,0,one-year,boleto,fiber,1
C041242,25,30.72,7107.16,2,month-to-month,credit_card,none,1
C041243,16,30.76,1533.91,1,month-to-month,boleto,fiber,1
C041244,44,119.35,2010.15,2,month-to-month,boleto,fiber,0
C041245,0,142.45,4675.38,5,month-to-month,bank_transfer,fiber,1
C041246,44,130.07,4370.97,1,one-year,boleto,dsl,1
C041247,32,141.82,6135.03,3,two-year,bank_transfer,fiber,0
C041248,49,30.8,2589.04,3,two-year,credit_card,fiber,0
C041249,49,66.24,6507.39,1,one-year,boleto,fiber,0
C041250,39,50.88,6903.52,0,month-to-month,bank_transfer,fiber,0
C041251,42,32.69,6717.68,4,two-year,credit_card,fiber,0
C041252,1,50.72,5535.0,4,month-to-month,boleto,fiber,0
C041253,71,103.35,7030.81,4,month-to-month,bank_transfer,fiber,0
C041254,5,82.85,7554.12,5,month-to-month,pix,fiber,0
C041255,71,138.18,681.97,3,one-year,boleto,none,1
C041256,71,37.23,4286.85,4,two-year,bank_transfer,dsl,1
C041257,52,108.81,1472.17,3,one-year,boleto,fiber,0
C041258,54,96.41,8739.51,1,month-to-month,pix,none,0
C041259,2,116.28,2553.04,0,month-to-month,credit_card,fiber,0
C041260,69,80.88,754.23,5,month-to-month,boleto,none,0
C041261,38,24.57,6177.37,0,one-year,pix,fiber,0
C041262,24,70.95,2997.39,2,two-year,credit_card,fiber,0
C041263,48,47.49,1124.45,3,month-to-month,boleto,fiber,0
C041264,39,60.11,5125.73,5,month-to-month,boleto,none,0
C041265,26,49.18,1384.93,4,two-year,bank_transfer,dsl,1
C041266,23,102.44,1383.26,2,one-year,pix,dsl,0
C041267,8,139.97,2531.85,2,one-year,bank_transfer,none,1
C041268,66,39.14,3381.2,2,month-to-month,boleto,fiber,0
C041269,48,70.49,8895.84,1,month-to-month,credit_card,fiber,0
C041270,21,57.17,931.76,0,one-year,bank_transfer,fiber,1
C041271,52,34.99,252.21,4,two-year,boleto,dsl,0
C041272,50,71.91,6524.87,0,two-year,credit_card,fiber,0
C041273,10,123.47,6238.96,0,month-to-month,credit_card,fiber,0
C041274,12,55.75,283.83,0,month-to-month,bank_transfer,fiber,0
C041275,16,53.8,5577.62,3,month-to-month,boleto,fiber,0
C041276,7,140.64,7714.83,5,month-to-month,boleto,fiber,1
C041277,60,104.04,449.62,3,month-to-month,boleto,fiber,0
C041278,11,56.84,6536.93,1,two-year,credit_card,dsl,0
C041279,59,24.12,8503.55,5,month-to-month,credit_card,fiber,0
C041280,38,148.83,7823.86,4,one-year,pix,fiber,0
C041281,8,146.88,2500.05,5,two-year,bank_transfer,fiber,0
C041282,61,106.96,5925.98,2,month-to-month,bank_transfer,dsl,1
C041283,12,36.25,2208.18,3,month-to-month,pix,fiber,0
C041284,72,114.09,7380.56,1,one-year,pix,dsl,0
C041285,1,78.87,4759.87,1,one-year,boleto,dsl,0
C041286,45,26.09,5602.39,3,two-year,bank_transfer,fiber,0
C041287,22,37.09,2844.43,5,month-to-month,pix,fiber,0
C041288,38,25.4,7063.16,5,month-to-month,credit_card,dsl,1
C041289,61,34.95,1375.92,2,month-to-month,credit_card,fiber,0
C041290,57,92.1,6448.69,3,month-to-month,credit_card,fiber,0
C041291,20,115.65,6403.82,1,one-year,credit_card,dsl,0
C041292,4,147.18,1402.82,5,one-year,boleto,dsl,0
C041293,20,147.96,3603.59,2,one-year,bank_transfer,fiber,0
C041294,59,125.63,7226.76,2,month-to-month,boleto,fiber,0
C041295,37,26.36,7156.8,2,one-year,pix,fiber,1
C041296,55,78.8,8278.32,2,month-to-month,credit_card,fiber,0
C041297,36,26.38,8457.71,2,month-to-month,bank_transfer,dsl,1
C041298,38,102.8,8247.31,4,month-to-month,pix,fiber,0
C041299,4,40.33,6234.7,2,one-year,bank_transfer,none,0
C041300,1,105.41,1820.7,2,two-year,pix,dsl,1
C041301,51,52.9,10.57,2,month-to-month,credit_card,fiber,1
C041302,14,104.77,6652.95,5,month-to-month,pix,fiber,1
C041303,26,115.03,252.75,3,two-year,pix,fiber,1
C041304,26,57.49,1391.32,5,one-year,pix,fiber,1
C041305,46,148.91,5882.65,2,two-year,boleto,fiber,0
C041306,68,49.94,5145.83,3,one-year,bank_transfer,fiber,0
C041307,55,32.67,5829.36,2,one-year,bank_transfer,fiber,1
C041308,46,95.92,6274.01,2,month-to-month,bank_transfer,fiber,0
C041309,60,73.44,7910.51,3,month-to-month,boleto,fiber,0
C041310,37,127.94,4392.86,0,month-to-month,bank_transfer,fiber,1
C041311,10,87.08,3178.47,5,month-to-month,bank_transfer,fiber,1
C041312,35,53.17,6250.99,1,one-year,pix,none,0
C041313,71,88.16,4066.37,1,month-to-month,pix,fiber,1
C041314,56,132.25,74.45,1,month-to-month,pix,dsl,0
C041315,25,50.79,1969.04,4,month-to-month,boleto,fiber,0
C041316,23,35.74,5283.47,5,month-to-month,pix,dsl,1
C041317,67,133.5,6500.1,4,month-to-month,bank_transfer,dsl,0
C041318,6,132.02,4765.54,1,month-to-month,pix,fiber,0
C041319,68,130.56,922.67,5,month-to-month,bank_transfer,fiber,0
C041320,49,55.64,5923.7,1,month-to-month,boleto,fiber,0
C041321,58,123.49,3643.44,4,month-to-month,boleto,fiber,1
C041322,24,53.41,2050.23,5,one-year,boleto,fiber,0
C041323,47,100.7,3362.74,4,month-to-month,boleto,fiber,0
C041324,23,35.76,6156.61,4,month-to-month,boleto,dsl,1
C041325,1,74.53,5107.75,5,month-to-month,pix,fiber,0
C041326,33,137.96,2675.97,0,month-to-month,credit_card,none,0
C041327,71,22.59,7742.22,2,two-year,bank_transfer,fiber,1
C041328,17,39.99,7383.34,2,month-to-month,pix,fiber,0
C041329,11,103.1,381.64,2,month-to-month,bank_transfer,fiber,1
C041330,67,123.34,7032.55,4,month-to-month,pix,fiber,0
C041331,66,76.82,5112.47,4,one-year,pix,fiber,1
C041332,61,119.12,584.29,1,one-year,credit_card,fiber,0
C041333,71,146.52,4182.16,0,month-to-month,credit_card,fiber,0
C041334,72,110.41,33.67,4,month-to-month,boleto,fiber,0
C041335,67,77.57,8708.68,1,month-to-month,boleto,fiber,0
C041336,70,101.92,6486.56,1,month-to-month,bank_transfer,dsl,0
C041337,54,59.85,7945.86,2,month-to-month,credit_card,dsl,1
C041338,22,32.43,4642.32,4,one-year,pix,dsl,0
C041339,33,38.87,8217.98,2,month-to-month,boleto,fiber,1
C041340,27,76.89,1965.14,4,two-year,pix,fiber,0
C041341,37,56.83,5641.76,0,one-year,credit_card,fiber,0
C041342,50,25.8,1033.21,0,two-year,credit_card,fiber,0
C041343,17,69.13,8001.54,2,one-year,pix,fiber,0
C041344,1,130.8,839.35,0,two-year,pix,dsl,0
C041345,43,30.57,5181.18,0,two-year,bank_transfer,fiber,0
C041346,72,137.26,5025.62,5,month-to-month,boleto,fiber,0
C041347,62,40.71,1514.77,3,month-to-month,bank_transfer,fiber,1
C041348,0,79.67,4921.93,3,one-year,credit_card,fiber,0
C041349,43,135.85,3761.05,2,month-to-month,credit_card,fiber,1
C041350,38,30.04,382.35,5,month-to-month,pix,dsl,0
C041351,31,96.05,6629.63,0,one-year,pix,dsl,0
C041352,48,117.76,2997.11,5,two-year,bank_transfer,fiber,0
C041353,31,94.91,1449.54,5,one-year,credit_card,fiber,1
C041354,66,25.32,779.76,5,month-to-month,credit_card,dsl,0
C041355,66,90.97,6192.09,3,one-year,boleto,dsl,0
C041356,47,39.2,3776.39,2,one-year,bank_transfer,fiber,0
C041357,33,72.63,8653.65,5,month-to-month,boleto,fiber,0
C041358,43,49.14,8605.81,5,one-year,credit_card,fiber,0
C041359,65,118.34,1741.42,1,one-year,pix,fiber,0
C041360,21,124.93,895.99,2,month-to-month,boleto,dsl,0
C041361,63,46.85,4502.75,0,month-to-month,credit_card,fiber,0
